label,input
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.113 70:3a:cb:51:2d:88 client-33
normal,radiusd[822]: Login OK: [3c:22:fb:10:24:38] from client ap-7 port 4255
error,radiusd[822]: Login incorrect: [b8:27:eb:6d:45:f2] invalid password from client ap-5 event_id=train-4880
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 changed power save mode: on ps_seq=1859
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.129 88:66:5a:d1:72:0c lease=12h
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1536
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: group key handshake timeout retry=0 event_id=train-4884
error,kernel: wlan0: firmware crashed during key install for station 2c:54:cf:92:10:bd crash_id=5740
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=2s event_id=train-4886
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3715
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4497
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: received EAPOL-Key with invalid MIC replay_counter=3860
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.21 a0:36:9f:71:b5:2e
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key installation failed keyidx=3 event_id=train-4891
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.82 5c:e9:1e:33:8f:a1 xid=1202
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.1X: authentication failed session=5359
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key message 2/4 received replay_counter=891
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.1X: authentication completed successfully session=3349
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 3c:22:fb:10:24:38 xid=1140
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5811
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 keepalive retry succeeded retry_count=1 event_id=train-4898
error,kernel: wlan0: driver failed to install pairwise key for station a0:36:9f:71:b5:2e keyidx=2 event_id=train-4899
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a retry counter reset after successful frame ack retry_count=2 event_id=train-4900
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=f4:f5:d8:7a:19:2b above=1 signal=-65 noise=-95 txrate=144.4 Mb/s event_id=train-4901
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key handshake completed (RSN) event_id=train-4902
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 accounting session started session=3448
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key installation failed keyidx=3 event_id=train-4904
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=2153
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message received replay_counter=787
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.1X: authentication failed session=5329
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode disabled ps_seq=1608
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-4909
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 keepalive retry succeeded retry_count=1 event_id=train-4910
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 EAP-TLS: client certificate validation failed serial=105165
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: received EAPOL-Key with invalid MIC replay_counter=3872
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 keepalive retry succeeded retry_count=1 event_id=train-4913
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message sent replay_counter=864
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4425
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1585
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 temporary queue timeout recovered queue=7 event_id=train-4917
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=420
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5861
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c keepalive retry succeeded retry_count=1 event_id=train-4920
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3745
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 retry counter reset after successful frame ack retry_count=2 event_id=train-4922
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1871
error,kernel: wlan0: station f4:f5:d8:7a:19:2b link failed due to poor channel conditions signal=-86 event_id=train-4924
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=64:70:02:9a:bc:11 id=0 ssid=IoT-Net station=5c:e9:1e:33:8f:a1 event_id=train-4925
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.110 9c:b6:d0:13:7e:64 xid=1040
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: received EAPOL-Key with invalid MIC replay_counter=3734
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake timeout retry=0 event_id=train-4928
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5941
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e temporary queue timeout recovered queue=7 event_id=train-4930
error,radiusd[822]: Login incorrect: [70:3a:cb:51:2d:88] invalid password from client ap-7 event_id=train-4931
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: group key handshake completed (RSN) gtk=2 event_id=train-4932
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=2045
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5280
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=74s event_id=train-4935
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key installation failed keyidx=3 event_id=train-4936
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.79 88:66:5a:d1:72:0c lease=12h
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 PMKSA cache entry added cache_id=3119
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: EAPOL-Key message 4/4 received replay_counter=617
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake completed (RSN) gtk=0 event_id=train-4940
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 EAP-TLS: client certificate validation failed serial=105159
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4578
normal,kernel: wlan0: station 3c:22:fb:10:24:38 low signal warning cleared signal=-65 event_id=train-4943
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.143 70:3a:cb:51:2d:88 xid=4683
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received after retry retry_count=0 event_id=train-4945
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd RADIUS: server timeout during authentication session=5020
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4500
error,"kernel: wlan0: station 3c:22:fb:10:24:38 beacon loss detected, connection unstable seq=5505"
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=330
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=32s event_id=train-4950
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.145 9c:b6:d0:13:7e:64
normal,kernel: wlan0: station 3c:22:fb:10:24:38 low signal warning cleared signal=-55 event_id=train-4952
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: received EAPOL-Key with invalid MIC replay_counter=4076
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message 3/4 sent replay_counter=916
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=b8:27:eb:6d:45:f2 scan_id=3036
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f EAP: peer certificate verified serial=103222
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake completed (RSN) gtk=0 event_id=train-4957
error,hostapd: wlan0: STA dc:a6:32:48:91:0f disconnected due to excessive frame retries retry_count=10 event_id=train-4958
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.87 dc:a6:32:48:91:0f client-57
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=9s event_id=train-4960
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.203 70:3a:cb:51:2d:88 xid=4743
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a keepalive retry succeeded retry_count=1 event_id=train-4962
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4218
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=38s event_id=train-4964
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 retry counter reset after successful frame ack retry_count=2 event_id=train-4965
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 5c:e9:1e:33:8f:a1 attempt=4067
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4198
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) dc:a6:32:48:91:0f ignored because address pool exhausted pool=0 event_id=train-4968
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.85 3c:22:fb:10:24:38 client-35
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry_count=0 event_id=train-4970
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.102 e4:5f:01:aa:3b:77
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=1386
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key message sent replay_counter=696
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=9c:b6:d0:13:7e:64 bssid=18:64:72:2f:8a:c3 reason=34 locally_generated=0 seq=4490
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2 event_id=train-4975
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1841
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1800
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=2911
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.68 28:cf:e9:5b:73:a4
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message 3/4 sent replay_counter=682
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Reject received session=5256
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=3026
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=2033
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-4984
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: associated (aid 16)
error,kernel: wlan0: firmware crashed during key install for station 3c:22:fb:10:24:38 crash_id=5775
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.29 88:66:5a:d1:72:0c lease=12h
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=5c:e9:1e:33:8f:a1 above=1 signal=-64 noise=-95 txrate=144.4 Mb/s event_id=train-4988
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station a0:36:9f:71:b5:2e attempt=3791
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.0.208 70:3a:cb:51:2d:88 xid=4938
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.2.120 9c:b6:d0:13:7e:64 lease conflict detected xid=4850
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=Corp-8021X station=6c:5a:b0:2e:91:c8 event_id=train-4992
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 reassociated successfully aid=6
error,kernel: wlan0: firmware crashed during key install for station 9c:b6:d0:13:7e:64 crash_id=5795
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=5c:e9:1e:33:8f:a1 above=1 signal=-49 noise=-95 txrate=144.4 Mb/s event_id=train-4995
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: authenticated auth_seq=156
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 reassociated successfully aid=64
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-4998
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=64:70:02:9a:bc:11 id=0 ssid=Corp-8021X station=6c:5a:b0:2e:91:c8 event_id=train-4999
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: received EAPOL-Key with invalid MIC replay_counter=3998
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 retry counter reset after successful frame ack retry_count=0 event_id=train-5001
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: authenticated auth_seq=168
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake completed (RSN) gtk=2 event_id=train-5003
normal,kernel: wlan0: station 3c:22:fb:10:24:38 low signal warning cleared signal=-65 event_id=train-5004
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) dc:a6:32:48:91:0f ignored because address pool exhausted pool=0 event_id=train-5005
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.120 9c:b6:d0:13:7e:64 xid=1430
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: pairwise key installation failed keyidx=3 event_id=train-5007
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:01 station=2c:54:cf:92:10:bd roam_seq=2965
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake timeout retry=2 event_id=train-5009
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 temporary queue timeout recovered queue=1 event_id=train-5010
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 changed power save mode: on ps_seq=2177
normal,kernel: wlan0: station 88:66:5a:d1:72:0c power save mode enabled ps_seq=1579
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=32s event_id=train-5013
error,"kernel: wlan0: station 3c:22:fb:10:24:38 beacon loss detected, connection unstable seq=5385"
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-66 noise=-95 txrate=144.4 Mb/s event_id=train-5015
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: pairwise key installation failed keyidx=3 event_id=train-5016
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3739
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 power save mode disabled after traffic idle interval=20s event_id=train-5018
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message sent replay_counter=954
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.3.205 3c:22:fb:10:24:38 lease conflict detected xid=4935
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=f4:f5:d8:7a:19:2b bssid=18:64:72:2f:8a:c3 reason=34 locally_generated=0 seq=4508
error,kernel: wlan0: firmware crashed during key install for station 2c:54:cf:92:10:bd crash_id=5635
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b EAP-TLS: client certificate validation failed serial=105183
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 1/4 sent replay_counter=884
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=18:64:72:2f:8a:c3 station=2c:54:cf:92:10:bd roam_seq=3085
error,kernel: wlan0: station 70:3a:cb:51:2d:88 link failed due to poor channel conditions signal=-81 event_id=train-5026
error,dnsmasq-dhcp[411]: no address available for DHCP request from 48:5f:99:c0:21:6a pool=4 event_id=train-5027
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3673
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f reassociated successfully aid=31
normal,kernel: wlan0: station a0:36:9f:71:b5:2e power save mode disabled after traffic idle interval=56s event_id=train-5030
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-5031
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=IoT-Net station=5c:e9:1e:33:8f:a1 event_id=train-5032
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake timeout retry=0 event_id=train-5033
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode enabled after association interval=75s event_id=train-5034
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 kicked due to low ACK response rate ack_rate=19 event_id=train-5035
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4602
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=2225
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 changed power save mode: off ps_seq=1792
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 PMKSA cache entry added cache_id=3039
error,dnsmasq-dhcp[411]: no address available for DHCP request from b8:27:eb:6d:45:f2 pool=3 event_id=train-5040
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: disassociated due to inactivity reason=4 seq=4567
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message 3/4 sent replay_counter=694
error,kernel: wlan0: driver failed to install pairwise key for station a0:36:9f:71:b5:2e keyidx=3 event_id=train-5043
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1961
normal,kernel: wlan0: station dc:a6:32:48:91:0f low signal warning cleared signal=-57 event_id=train-5045
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1705
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key installation failed keyidx=1 event_id=train-5047
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 changed power save mode: off ps_seq=1768
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1985
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-5050
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3781
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message received replay_counter=541
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 reassociated successfully aid=48
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c kicked due to low ACK response rate ack_rate=9 event_id=train-5054
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message received replay_counter=841
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key message received replay_counter=913
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 retry counter reset after successful frame ack retry_count=0 event_id=train-5057
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received after retry retry_count=0 event_id=train-5058
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: Access-Accept received session=3244
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1957
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c retry counter reset after successful frame ack retry_count=0 event_id=train-5061
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-5062
