label,input
error,kernel: wlan0: firmware crashed while processing association response station=a8:6d:aa:42:bc:09 crash_id=5416
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=3 event_id=train-3875
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=1153
normal,kernel: wlan0: station 48:5f:99:c0:21:6a data rate updated to 72.2 Mbps mcs=7 event_id=train-2875
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.115 0c:8b:fd:61:c2:14 client-55
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.85 64:5a:04:a9:33:e1 client-25
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: group key handshake timeout retry=1 event_id=train-3809
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=2c:54:cf:92:10:bd bssid=00:25:9c:7a:10:01 seq=5266
error,"hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive timeout exceeded, station removed reason=4 retry_count=10"
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=705
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c retry counter reset after successful frame ack retry_count=0 event_id=train-1816
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4545
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.187 48:5f:99:c0:21:6a lease=12h
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f signal poll updated signal=-69 noise=-95
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=51s event_id=train-1623
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.208 5c:e9:1e:33:8f:a1 xid=758
normal,kernel: wlan0: station 48:5f:99:c0:21:6a retry count high but frame delivered retry_count=3 event_id=train-3595
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b RADIUS: Access-Accept received session=3284
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1451
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: received EAPOL-Key with invalid MIC replay_counter=4095
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.166 a8:6d:aa:42:bc:09
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=0 event_id=train-4036
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=3 event_id=train-3695
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.3.65 64:5a:04:a9:33:e1 lease conflict detected xid=4605
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: disassociated due to inactivity reason=4 seq=4491
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message 3/4 sent replay_counter=742
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.1X: authentication completed successfully session=3281
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message 3/4 sent replay_counter=526
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5656
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3680
error,kernel: wlan0: station b8:27:eb:6d:45:f2 link failed due to poor channel conditions signal=-87 event_id=train-5346
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary keepalive miss recovered without disconnect retry=2 event_id=train-1889
error,kernel: wlan0: connection lost from 18:64:72:2f:8a:c3 after beacon timeout station=a0:36:9f:71:b5:2e seq=5357
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 disconnected due to excessive frame retries retry_count=12
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac disconnected due to excessive frame retries retry_count=15
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2 event_id=train-338
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: PMKSA cache lookup succeeded cache_id=2503
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: EAP timeout waiting for response session=5006
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: group key handshake timeout retry=3 event_id=train-3995
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.4.120 a8:6d:aa:42:bc:09 lease conflict detected xid=4660
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: associated (aid 56)
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 48)
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=f4:f5:d8:7a:19:2b bssid=00:25:9c:7a:10:01 seq=5246
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac RSN: PMKSA cache hit cache_id=2375
error,hostapd: wlan0: STA dc:a6:32:48:91:0f PMF required but client did not negotiate management frame protection attempt=5628
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=3197
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.0.140 3c:22:fb:10:24:38 lease conflict detected xid=4680
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry=0 event_id=train-2247
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=26s
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.1.35 28:cf:e9:5b:73:a4 lease conflict detected xid=4765
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 accounting interim update sent session=3426
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 deauthenticated after keepalive timeout reason=4 retry_count=8
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1518
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f RSN: PMKSA cache lookup succeeded cache_id=2478
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3728
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message received replay_counter=421
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 RSN: PMKSA cache lookup succeeded cache_id=2533
error,dnsmasq-dhcp[411]: bad DHCP request from 5c:e9:1e:33:8f:a1: requested address outside subnet xid=4664
error,"hostapd: wlan0: STA 64:5a:04:a9:33:e1 keepalive timeout exceeded, station removed reason=4 retry_count=13"
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: received EAPOL-Key with invalid MIC replay_counter=4083
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: using cached PMKSA for fast reconnect cache_id=2359
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=2 event_id=train-94
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.24 f4:f5:d8:7a:19:2b xid=764
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-4110
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=0
error,dnsmasq-dhcp[411]: no address available for DHCP request from e4:5f:01:aa:3b:77 pool=1
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 0c:8b:fd:61:c2:14 ignored because address pool exhausted pool=3 event_id=train-4809
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1721
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 retry counter reset after successful frame ack retry_count=0 event_id=train-2116
error,dnsmasq-dhcp[411]: no address available for DHCP request from 48:5f:99:c0:21:6a pool=1 event_id=train-4783
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1193
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=2 event_id=train-3658
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.61 0c:8b:fd:61:c2:14 client-1
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-49 noise=-95 txrate=144.4 Mb/s
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=62s
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 keepalive retry succeeded retry=2 event_id=train-2240
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=597
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.1X: authentication completed successfully session=3261
normal,"hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1"
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) dc:a6:32:48:91:0f xid=966
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 keepalive response received sequence=2184
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 signal poll updated signal=-53 noise=-95
error,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Reject received session=4854
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.43 48:5f:99:c0:21:6a lease=12h
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.111 9c:b6:d0:13:7e:64
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b RSN: PMKSA cache entry refreshed cache_id=2672
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 RSN: PMKSA cache entry refreshed cache_id=2457
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 24)
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.164 88:66:5a:d1:72:0c
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: EAPOL-Key message 1/4 sent replay_counter=578
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session updated rx_bytes=65045 tx_bytes=86905
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-3804
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=26s
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=3c:22:fb:10:24:38 bssid=00:25:9c:7a:10:01 seq=5346
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 deauthenticated after keepalive timeout reason=4 retry_count=14
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4533
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1666
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 deauthenticated after keepalive timeout reason=4
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1404
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.119 9c:b6:d0:13:7e:64
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 RSN: using cached PMKSA for fast reconnect cache_id=2659
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.113 d8:bb:c1:07:90:ac
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: PMKSA cache lookup succeeded cache_id=2683
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=0 event_id=train-3676
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key message sent replay_counter=696
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=0 event_id=train-1912
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2095"
error,kernel: wlan0: tx queue stuck for station dc:a6:32:48:91:0f; firmware recovery triggered queue=2
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 5c:e9:1e:33:8f:a1 ignored because address pool exhausted pool=2 event_id=train-4784
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-321
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.145 28:cf:e9:5b:73:a4 lease=12h
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5686
error,radiusd[822]: Login incorrect: [0c:8b:fd:61:c2:14] invalid password from client ap-3
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac RSN: PMKSA cache entry refreshed cache_id=2447
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 reassociated successfully aid=23
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5631
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3714
error,"hostapd: wlan0: STA 9c:b6:d0:13:7e:64 no keepalive ACK after retries, deauthenticating reason=4 retry_count=13"
normal,kernel: wlan0: station a0:36:9f:71:b5:2e low signal warning cleared signal=-67 event_id=train-3029
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: group key handshake timeout retry=3 event_id=train-4103
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=e4:5f:01:aa:3b:77 scan_id=3121
error,kernel: wlan0: hardware restart required after station a8:6d:aa:42:bc:09 transmit timeout queue=6
error,kernel: wlan0: hardware restart required after station a0:36:9f:71:b5:2e transmit timeout queue=3
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 signal poll updated signal=-65 noise=-95 event_id=train-3002
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5666
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4295
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4520
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: EAPOL-Key message 1/4 sent replay_counter=434
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-3684
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 IEEE 802.11: disassociated due to inactivity reason=4 seq=4156
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1429
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 retry counter reset after successful frame ack retry_count=2 event_id=train-2170
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 1/4 sent replay_counter=404
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1595
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3846
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: pairwise key installation failed keyidx=2 event_id=train-3958
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4235
error,kernel: wlan0: driver failed to install pairwise key for station d8:bb:c1:07:90:ac keyidx=1
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 1/4 sent replay_counter=566
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=86s
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1553
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 9c:b6:d0:13:7e:64 ignored because address pool exhausted pool=5
error,kernel: wlan0: firmware crashed during key install for station 64:5a:04:a9:33:e1 crash_id=5415
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4124
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=1507
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=2082
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2245"
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1272
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=234
error,kernel: wlan0: tx queue stuck for station a8:6d:aa:42:bc:09; firmware recovery triggered queue=2
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 low signal warning cleared signal=-55
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 reassociated successfully aid=7
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: authenticated auth_seq=114
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=978
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-236
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key message sent replay_counter=606
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd temporary queue timeout recovered queue=4 event_id=train-3568
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary keepalive miss recovered without disconnect retry=2 event_id=train-2213
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 keepalive retry succeeded retry=2 event_id=train-1790
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: group key handshake completed (RSN) gtk=2 event_id=train-250
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: pairwise key handshake completed (RSN) event_id=train-207
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e temporary keepalive miss recovered without disconnect retry=2 event_id=train-2273
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: associated (aid 2)
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=64:5a:04:a9:33:e1 scan_id=3165
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received sequence=2016
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=117s
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-4122
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.23 0c:8b:fd:61:c2:14 xid=4563
error,kernel: wlan0: hardware restart required after station a0:36:9f:71:b5:2e transmit timeout queue=5
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.53 a0:36:9f:71:b5:2e
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.101 28:cf:e9:5b:73:a4 lease=12h
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=28:cf:e9:5b:73:a4 scan_id=3109
normal,kernel: wlan0: station 64:5a:04:a9:33:e1 power save mode enabled after association interval=81s
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) b8:27:eb:6d:45:f2 ignored because address pool exhausted pool=0
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: EAPOL-Key message 4/4 received replay_counter=455
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key timeout after message 1/4 retry=3 event_id=train-3943
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=2298
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=80s
error,kernel: wlan0: firmware crashed while processing association response station=0c:8b:fd:61:c2:14 crash_id=5481
error,dnsmasq-dhcp[411]: bad DHCP request from 48:5f:99:c0:21:6a: requested address outside subnet xid=4699
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac changed power save mode: on ps_seq=1331
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4343
error,dnsmasq-dhcp[411]: bad DHCP request from e4:5f:01:aa:3b:77: requested address outside subnet xid=4759
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=3s
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac IEEE 802.11: disassociated due to inactivity reason=4 seq=4211
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1355
error,kernel: wlan0: firmware crashed while processing association response station=dc:a6:32:48:91:0f crash_id=5466
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 88:66:5a:d1:72:0c ignored because address pool exhausted pool=4 event_id=train-4804
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: received EAPOL-Key with invalid MIC replay_counter=3837
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: disassociated due to inactivity reason=4 seq=4511
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:02 station=2c:54:cf:92:10:bd roam_seq=3052
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=3 event_id=train-3731
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4179
