label,input
normal,2023-11-15T00:55:55.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:0a:28
normal,2023-11-15T01:04:55.100Z hostapd: wlan0: STA 02:00:00:00:0a:b8 WPA: pairwise key handshake completed (RSN)
error,2023-11-15T00:05:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:07:04
normal,2023-11-15T00:16:10.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:19:40.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:04:25
error,2023-11-15T00:15:15.500Z hostapd: wlan0: STA 02:00:00:00:07:9c IEEE 802.1X: authentication failed - EAP timeout
error,2023-11-14T23:54:20.250Z hostapd: wlan0: STA 02:00:00:00:06:51 rejected due to ACL deny list
normal,2023-11-14T22:31:55.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:01:28
error,2023-11-15T00:08:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:07:34 wrong network
normal,2023-11-14T22:22:40.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:00:95
normal,2023-11-14T23:49:00.000Z hostapd: wlan0: STA 02:00:00:00:05:f9 IEEE 802.11: authenticated
error,2023-11-14T23:17:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
normal,2023-11-15T00:24:50.000Z hostapd: wlan0: STA 02:00:00:00:08:37 IEEE 802.11: authenticated
error,"2023-11-14T22:46:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-15T01:05:20.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
error,2023-11-15T01:07:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T00:48:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-14T22:31:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-14T23:25:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-14T22:29:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
normal,2023-11-15T01:15:10.050Z hostapd: wlan0: STA 02:00:00:00:0b:5b IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:55:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-15T01:08:05.000Z hostapd: wlan0: STA 02:00:00:00:0a:ea IEEE 802.11: authenticated
normal,2023-11-15T00:05:55.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:07:08
normal,2023-11-15T01:03:25.150Z wpa_supplicant[212]: wlan0: WPA: Key negotiation completed with 02:11:22:33:44:66 [PTK=CCMP GTK=CCMP]
error,2023-11-14T23:19:05.100Z hostapd: wlan0: STA 02:00:00:00:04:1a WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-15T01:24:05.050Z hostapd: wlan0: STA 02:00:00:00:0b:ea IEEE 802.11: associated (aid 6)
normal,2023-11-15T00:36:40.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:08:f5
error,2023-11-14T22:53:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
error,2023-11-14T23:30:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-15T00:00:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:06:b4
normal,2023-11-15T00:59:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:24:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-15T01:00:30.050Z hostapd: wlan0: STA 02:00:00:00:0a:6f IEEE 802.11: associated (aid 1)
error,2023-11-15T00:51:50.150Z hostapd: wlan0: STA 02:00:00:00:09:e7 IEEE 802.11: disassociated due to excessive frame loss
normal,2023-11-14T23:41:25.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-61 noise=9999 txrate=144400
error,2023-11-14T22:33:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-15T00:02:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T00:31:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
normal,2023-11-14T22:48:50.050Z hostapd: wlan0: STA 02:00:00:00:02:37 IEEE 802.11: associated (aid 4)
normal,2023-11-14T23:06:35.000Z hostapd: wlan0: STA 02:00:00:00:03:50 IEEE 802.11: authenticated
normal,2023-11-14T23:55:35.050Z hostapd: wlan0: STA 02:00:00:00:06:64 IEEE 802.11: associated (aid 1)
error,2023-11-15T01:07:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:26:35.050Z hostapd: wlan0: STA 02:00:00:00:08:54 IEEE 802.11: associated (aid 1)
error,2023-11-15T00:28:20.200Z hostapd: wlan0: STA 02:00:00:00:08:71 SAE: authentication failed
error,2023-11-15T00:47:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
error,2023-11-15T01:12:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
normal,2023-11-14T23:56:35.000Z hostapd: wlan0: STA 02:00:00:00:06:70 IEEE 802.11: authenticated
normal,2023-11-14T23:45:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:05:c4
error,2023-11-14T22:41:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
error,2023-11-14T22:32:35.500Z dhclient[532]: No DHCPOFFERS received.
error,"2023-11-14T23:39:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
normal,2023-11-14T22:40:05.050Z hostapd: wlan0: STA 02:00:00:00:01:aa IEEE 802.11: associated (aid 6)
normal,2023-11-15T00:47:10.100Z hostapd: wlan0: STA 02:00:00:00:09:9b WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T01:32:25.000Z hostapd: wlan0: STA 02:00:00:00:0c:72 IEEE 802.11: authenticated
error,2023-11-14T23:28:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T00:47:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:09:a4
error,2023-11-14T23:17:30.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T23:53:00.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:47:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-14T23:16:05.150Z hostapd: wlan0: STA 02:00:00:00:03:ea WPA: group key handshake timeout
normal,2023-11-14T23:00:30.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:02:ef
error,2023-11-15T00:36:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-15T00:48:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:09:b6
error,2023-11-14T23:13:15.500Z hostapd: wlan0: STA 02:00:00:00:03:bc IEEE 802.1X: authentication failed - EAP timeout
normal,2023-11-15T00:25:30.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:3f
error,2023-11-14T22:18:05.150Z hostapd: wlan0: STA 02:00:00:00:00:4a WPA: group key handshake timeout
error,2023-11-14T22:41:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
normal,2023-11-15T00:33:00.050Z hostapd: wlan0: STA 02:00:00:00:08:b9 IEEE 802.11: associated (aid 1)
error,2023-11-14T22:14:05.200Z kernel: wlan0: Michael MIC failure detected for STA 02:00:00:00:00:0a
normal,2023-11-14T23:04:35.050Z hostapd: wlan0: STA 02:00:00:00:03:30 IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:33:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:04:fb
normal,2023-11-14T22:23:00.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:00:99
error,2023-11-15T00:22:50.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=8
normal,2023-11-15T00:36:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T01:05:50.150Z hostapd: wlan0: STA 02:00:00:00:0a:c7 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T00:31:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T00:23:05.300Z hostapd: wlan0: STA 02:00:00:00:08:1a WPA: 4-way handshake information element mismatch
error,2023-11-14T23:46:05.100Z hostapd: wlan0: STA 02:00:00:00:05:ca WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-14T22:57:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:02:bb
normal,2023-11-14T22:52:40.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:02:75
error,"2023-11-15T00:06:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
normal,2023-11-14T23:57:30.100Z hostapd: wlan0: STA 02:00:00:00:06:7f WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:47:55.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:09:a8
error,2023-11-14T23:21:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-14T23:18:10.050Z hostapd: wlan0: STA 02:00:00:00:04:0b IEEE 802.11: associated (aid 1)
error,"2023-11-15T00:57:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-15T00:06:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:07:16
error,"2023-11-14T22:55:20.100Z hostapd: wlan0: STA 02:00:00:00:02:a1 IEEE 802.11: denied association, too many stations"
error,2023-11-15T01:14:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,2023-11-14T23:44:20.050Z hostapd: wlan0: STA 02:00:00:00:05:b1 IEEE 802.11: association denied due to unsupported rates
error,2023-11-15T00:06:05.150Z hostapd: wlan0: STA 02:00:00:00:07:0a WPA: group key handshake timeout
normal,2023-11-15T00:15:00.100Z hostapd: wlan0: STA 02:00:00:00:07:99 WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T23:25:00.100Z hostapd: wlan0: STA 02:00:00:00:04:79 WPA: pairwise key handshake completed (RSN)
error,2023-11-15T01:01:35.350Z hostapd: wlan0: STA 02:00:00:00:0a:80 IEEE 802.11: deauthenticated due to local deauth request
error,2023-11-15T01:00:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:0a:74
error,"2023-11-15T01:32:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
normal,2023-11-14T22:54:55.050Z hostapd: wlan0: STA 02:00:00:00:02:98 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:12:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-14T22:19:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T23:09:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
normal,2023-11-14T23:32:10.050Z hostapd: wlan0: STA 02:00:00:00:04:eb IEEE 802.11: associated (aid 1)
error,2023-11-14T23:11:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
error,2023-11-15T00:41:35.500Z dhclient[532]: No DHCPOFFERS received.
error,2023-11-14T22:35:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T01:18:55.100Z hostapd: wlan0: STA 02:00:00:00:0b:98 WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T22:43:25.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
normal,2023-11-14T23:01:50.000Z hostapd: wlan0: STA 02:00:00:00:03:07 IEEE 802.11: authenticated
normal,2023-11-14T22:49:25.100Z hostapd: wlan0: STA 02:00:00:00:02:3e IEEE 802.11: reassociated (aid 5)
error,2023-11-15T00:19:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
error,2023-11-14T22:37:05.150Z hostapd: wlan0: STA 02:00:00:00:01:7a WPA: group key handshake timeout
normal,2023-11-14T23:22:55.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:04:58
error,2023-11-15T00:47:50.150Z hostapd: wlan0: STA 02:00:00:00:09:a7 IEEE 802.11: disassociated due to excessive frame loss
normal,2023-11-15T00:36:40.050Z hostapd: wlan0: STA 02:00:00:00:08:f5 IEEE 802.11: associated (aid 1)
error,2023-11-14T22:26:20.050Z hostapd: wlan0: STA 02:00:00:00:00:d1 IEEE 802.11: association denied due to unsupported rates
error,2023-11-15T00:42:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:09:54 wrong network
normal,2023-11-15T00:42:55.000Z hostapd: wlan0: STA 02:00:00:00:09:58 IEEE 802.11: authenticated
error,2023-11-15T00:27:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-14T22:45:25.050Z hostapd: wlan0: STA 02:00:00:00:02:02 IEEE 802.11: associated (aid 3)
normal,2023-11-15T01:20:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0b:b4
normal,2023-11-14T23:05:25.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-61 noise=9999 txrate=144400
normal,2023-11-14T22:49:15.050Z hostapd: wlan0: STA 02:00:00:00:02:3c IEEE 802.11: associated (aid 1)
error,2023-11-14T22:44:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:01:f4
normal,2023-11-14T23:39:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:05:66
error,2023-11-15T01:02:35.150Z hostapd: wlan0: STA 02:00:00:00:0a:90 WPA: EAPOL-Key timeout
normal,2023-11-14T23:56:00.050Z hostapd: wlan0: STA 02:00:00:00:06:69 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:12:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-14T22:37:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:14:35.050Z hostapd: wlan0: STA 02:00:00:00:03:d4 IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:11:50.000Z hostapd: wlan0: STA 02:00:00:00:03:a7 IEEE 802.11: authenticated
normal,2023-11-14T23:54:55.100Z hostapd: wlan0: STA 02:00:00:00:06:58 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:35:25.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=3 locally_generated=1
error,2023-11-14T23:20:35.150Z hostapd: wlan0: STA 02:00:00:00:04:30 WPA: EAPOL-Key timeout
error,2023-11-15T01:27:20.250Z hostapd: wlan0: STA 02:00:00:00:0c:21 rejected due to ACL deny list
error,2023-11-15T01:21:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
error,"2023-11-14T23:53:20.100Z hostapd: wlan0: STA 02:00:00:00:06:41 IEEE 802.11: denied association, too many stations"
normal,2023-11-14T23:40:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:05:6b
normal,2023-11-15T01:02:10.100Z hostapd: wlan0: STA 02:00:00:00:0a:8b WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:57:30.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0a:3f
normal,2023-11-14T23:25:10.100Z hostapd: wlan0: STA 02:00:00:00:04:7b WPA: pairwise key handshake completed (RSN)
error,2023-11-14T22:22:20.200Z hostapd: wlan0: STA 02:00:00:00:00:91 SAE: authentication failed
error,2023-11-15T00:36:40.350Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:08:f5
normal,2023-11-15T01:12:35.000Z hostapd: wlan0: STA 02:00:00:00:0b:34 IEEE 802.11: authenticated
normal,2023-11-14T23:32:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:19:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T23:33:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
normal,2023-11-15T00:53:35.050Z hostapd: wlan0: STA 02:00:00:00:0a:04 IEEE 802.11: associated (aid 1)
error,2023-11-15T00:01:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-14T23:33:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:05:04
error,2023-11-14T23:04:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
normal,2023-11-14T23:26:40.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:04:95
normal,2023-11-14T23:37:20.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
normal,2023-11-15T00:15:35.050Z hostapd: wlan0: STA 02:00:00:00:07:a4 IEEE 802.11: associated (aid 1)
normal,2023-11-15T01:27:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0c:24
error,"2023-11-14T22:54:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
error,2023-11-15T00:22:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:08:14
error,"2023-11-15T00:57:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
normal,2023-11-14T23:09:40.050Z hostapd: wlan0: STA 02:00:00:00:03:85 IEEE 802.11: associated (aid 1)
error,2023-11-15T01:07:20.200Z hostapd: wlan0: STA 02:00:00:00:0a:e1 SAE: authentication failed
normal,2023-11-14T22:27:40.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:00:e5
error,2023-11-15T00:58:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-15T00:03:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:36:20.000Z hostapd: wlan0: STA 02:00:00:00:08:f1 IEEE 802.11: authenticated
error,2023-11-14T22:42:50.150Z hostapd: wlan0: STA 02:00:00:00:01:d7 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T00:42:05.150Z hostapd: wlan0: STA 02:00:00:00:09:4a WPA: group key handshake timeout
error,2023-11-15T01:21:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
error,2023-11-15T01:12:35.350Z hostapd: wlan0: STA 02:00:00:00:0b:30 IEEE 802.11: deauthenticated due to local deauth request
error,2023-11-15T00:33:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:08:c4
error,2023-11-14T22:39:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
error,2023-11-15T01:25:15.500Z hostapd: wlan0: STA 02:00:00:00:0b:fc IEEE 802.1X: authentication failed - EAP timeout
error,2023-11-14T22:38:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:44:45.100Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.87 02:00:00:00:09:76 LabPhone
normal,2023-11-15T00:13:45.000Z dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.0.0.87 02:00:00:00:07:86
error,2023-11-14T23:47:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-14T23:31:50.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=8
error,2023-11-15T00:13:35.500Z dhclient[532]: No DHCPOFFERS received.
normal,2023-11-15T01:11:35.050Z hostapd: wlan0: STA 02:00:00:00:0b:20 IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:19:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,"2023-11-14T22:41:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
error,2023-11-15T00:13:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-14T22:37:45.300Z dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.0.0.87 02:00:00:00:01:86
error,2023-11-14T23:46:35.150Z hostapd: wlan0: STA 02:00:00:00:05:d0 WPA: EAPOL-Key timeout
error,2023-11-14T23:19:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T01:18:10.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:0b:8b
error,2023-11-15T00:08:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-15T00:20:35.000Z hostapd: wlan0: STA 02:00:00:00:07:f4 IEEE 802.11: authenticated
error,2023-11-15T01:06:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:0a:d4 wrong network
normal,2023-11-14T23:10:20.100Z hostapd: wlan0: STA 02:00:00:00:03:8d IEEE 802.11: associated (aid 2)
error,2023-11-15T00:46:35.350Z hostapd: wlan0: STA 02:00:00:00:09:90 IEEE 802.11: deauthenticated due to local deauth request
normal,2023-11-14T23:16:55.100Z hostapd: wlan0: STA 02:00:00:00:03:f8 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:34:40.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:d5
error,2023-11-14T23:21:35.350Z hostapd: wlan0: STA 02:00:00:00:04:40 IEEE 802.11: deauthenticated due to local deauth request
error,2023-11-15T01:15:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-15T01:29:35.000Z hostapd: wlan0: STA 02:00:00:00:0c:40 IEEE 802.11: authenticated
normal,2023-11-14T23:40:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T00:41:05.200Z kernel: wlan0: Michael MIC failure detected for STA 02:00:00:00:09:3a
normal,2023-11-14T23:14:30.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:03:cf
error,2023-11-15T00:59:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
error,2023-11-15T00:09:20.250Z hostapd: wlan0: STA 02:00:00:00:07:41 rejected due to ACL deny list
normal,2023-11-15T01:10:00.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:0b:09
normal,2023-11-14T23:54:45.200Z dhclient[532]: bound to 10.0.0.87 -- renewal in 1800 seconds.
error,2023-11-15T00:22:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:08:14 wrong network
